delta0,delta1,delta2,delta3,delta4
0005,0003,-002,0001,0003
0005,0003,-002,0001,0003
0003,0001,0002,0005,0003
0003,0001,0002,0005,0003
0003,0001,0002,0005,0003
0003,0002,0004,0003,0002
0003,0002,0004,0003,0002
0002,0001,0003,0002,0001
0000,-001,-001,0000,-001
0000,-001,-001,0000,-001
0000,-001,-001,0000,-001
0004,0001,0000,0000,0000
0004,0001,0000,0000,0000
0004,0001,0000,0000,0000
0003,0000,0001,0002,0002
0003,0000,0001,0002,0002
0003,0000,0001,0002,0002
0005,0002,-003,-001,0000
0005,0002,-003,-001,0000
0005,0002,-003,-001,0000
0003,-001,0003,0004,0005
0003,-001,0005,0004,0005
-001,-001,0005,0004,0005
0001,0000,0001,0000,0002
0001,0000,0001,0000,0002
0001,0000,0001,0000,0002
0003,0002,-002,0002,0001
0003,0002,-002,0002,0001
0003,0002,-002,0002,0001
-001,0001,-001,0002,0003
